ID;Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód. no fornecedor;Fornecedor;Localização;Estoque máximo;Estoque mínimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da Embalagem;Largura do produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Itens p/ caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código na Lista de Serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do Produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de Medida;Preço de Compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais;teste;marca_aux;formatoDoSuplemento;tipoDeSuplemento;linha;suplementoPrincipal;nomeComercial;tipoDeEmbalagem;formatoDeVenda;unidadesPorEmbalagem;unidadesPorKit;pesoLiquidog;volumeLiquidoml;volumeDaUnidademl;pesoDaUnidadeg;ingredientes;valoresNutricionaisPorPorcao;pesoDaPorcaog;volumeDaPorcaoml;aminoacidosPorPorcao;idadeMinimaRecomendadaanos;eLivreDeGluten;eVegano;contemLactose;codigoUniversalDeProduto
16587499441;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:8.0;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499440;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:7.0;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499439;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:6.0;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499438;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:5.5;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499437;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:4.5;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499436;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:4.25;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499435;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:3.5;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499433;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:2.5;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499432;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:2.0;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499431;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:1.5;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499430;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:1.0;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499429;	;Base Solida Multifuncional 3 em 1 - Amokarite Tom:0.5;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499428;AMO-BAS-16587499428;Base Solida Multifuncional 3 em 1 - Amokarite;UN;3304.91.00;0;89,90;0,00;;Ativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;Base solida multifuncional 3 em 1 da Amokarite. Disponivel em 12 tons diferentes.;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499181;	;Base Solida 3 em 1 Amokarite Tom:2.0;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499179;	;Base Solida 3 em 1 Amokarite Tom:1.0;;3304.91.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587499178;AMO-BAS-16587499178;Base Solida 3 em 1 Amokarite;UN;3304.91.00;0;89,90;0,00;;Ativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490157;	;MACELA SEMENTE PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490153;	;SENE FOLHA PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490149;	;PALO SANTO PCT / 500G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490145;	;SENE FOLICULO PCT / 500G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490140;	;PAU DE FERRO PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490136;	;SEMENTE DE ALGODAO / 500G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490131;	;CATUABA CASCA PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490126;	;GUARANA GRAO PCT / 500G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490123;	;CIPO SUMA PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490120;	;PIMENTA ROSA PCT / 100G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490111;	;EMBURANA CASCA PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490107;	;UXI AMARELO RASURADO / 250MG;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490104;	;CUMARU SEMENTE PCT / 1KG;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490100;	;CANELA CH PCT / 250G;;2106.90.30;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490095;	;CASTANHA DA INDIA INTEIRA;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490091;	;LOURO TURCO PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490088;	;ESP SANTA VERDADEIRA PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490085;	;CRAVO DA INDIA PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490078;	;EUCALIPTO CITRO FOLHA PCT / 250g;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490073;	;SUCUPIRA GRAUDA PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490067;	;COENTRO GRAO PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490055;	;BARBATIMAO / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490046;	;URUCUM SEMENTE PCT / 1KG;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490042;	;NOZ MOSCADA BOLA PCT / 500G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490037;	;MOSTARDA GRAO PCT / 1KG;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490034;	;ERVA BALEEIRA / 250G;;3401.30.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490030;	;GUARANA GRAO PCT / 100G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490025;	;MULUNGU RASURADO / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490020;	;ARTEMISIA FOLHA PCT / 500G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490016;	;MIRRA ROSA PCT / 250G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490009;	;BENJOIM / 500G;;1301.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587490005;	;BREU / 500G;;1301.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489999;CEN-DIV-16587489999	;Guardian (Tangerina);;2106.90.30;0;0,00;0,00;;Ativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489992;	;H2GEL NEUTRO 75g (CX. 12 UNID) - XTRATUS;;2106.90.30;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489987;	;H2GEL CAF 74,4g (CX. 12 UNID) - XTRATUS;;2106.90.30;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489964;	;OLEO ESSENC. ALECRIM QT CANFORA GT ESPANHA 10ML - LASZLO;;3301.29.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489960;	;OLEO ESSENC. CAPIM-LIMAO 10ML - LASZLO;;3301.29.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489957;	;OLEO ESSENC. EUCALIPTO-GLOBULOS GT BRASIL 50ML - LASZLO;;3301.29.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489953;	;OLEO ESSENC. HORTELA-PIMENTA GT INDIA 10ML - LASZLO;;3301.29.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489949;	;OLEO ESSENC. LAVANDA-FINA BULGARIA 10ML - LASZLO;;3301.29.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489941;	;OLEO ESSENC. TEA TREE 10ML - LASZLO;;3301.29.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489935;	;OLEO RRESINA SANGUE-DE-DRAGAO 10ML - LASZLO;;3301.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489930;	;OLEO ESSENC. BERGAMOTA 10ML - LASZLO;;3301.29.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489926;	;ERVA DOCE / 100G;;3401.30.00;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
16587489920;	;TAYUYA RASURADO / 100G;;1211.90.90;0;0,00;0,00;;Inativo;0;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;;Própria;;;;;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;;;;;;;;;;;;;;;;;;;;;;;;;;;
