"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód. no fornecedor";"Fornecedor";"Localização";"Estoque máximo";"Estoque mínimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da Embalagem";"Largura do produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Itens p/ caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código na Lista de Serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do Produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de Medida";"Preço de Compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais";"teste";"marca";"formatoDoSuplemento";"tipoDeSuplemento";"linha";"suplementoPrincipal";"nomeComercial";"tipoDeEmbalagem";"formatoDeVenda";"unidadesPorEmbalagem";"unidadesPorKit";"pesoLiquidog";"volumeLiquidoml";"volumeDaUnidademl";"pesoDaUnidadeg";"ingredientes";"valoresNutricionaisPorPorcao";"pesoDaPorcaog";"volumeDaPorcaoml";"aminoacidosPorPorcao";"idadeMinimaRecomendadaanos";"eLivreDeGluten";"eVegano";"contemLactose";"codigoUniversalDeProduto"
"16438656425";"BRA-CHA-16438656425	";"Cha Gelado Brazo - Lata 269ml Sabormate C/ Limao";"";"";"0";"9,99";"0,00";"";"Ativo";"0";"5,95";"	";"FAMILIA FANTIN SIQUEIRA COMERCIO E INDUSTRIA DE ALIMENTOS LT";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:CHÁS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:BRAZÔ|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16438656385";"BRA-CHA-16438656385	";"Cha Gelado Brazo - Lata 269ml Saborhibisco C/ Pessego";"";"";"0";"9,99";"0,00";"";"Ativo";"0";"5,95";"	";"FAMILIA FANTIN SIQUEIRA COMERCIO E INDUSTRIA DE ALIMENTOS LT";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:CHÁS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:BRAZÔ|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16438656362";"BRA-CHA-16438656362	";"Cha Gelado Brazo - Lata 269ml Saborcapim-Limao C/ Frutas Vermelhas";"";"";"0";"9,99";"0,00";"";"Ativo";"0";"5,95";"	";"FAMILIA FANTIN SIQUEIRA COMERCIO E INDUSTRIA DE ALIMENTOS LT";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:CHÁS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:BRAZÔ|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16438656332";"BRA-CHA-16438656332	";"Cha Gelado Brazo - Lata 269ml Saborcapim-Limao C/ Frutas Amarelas";"";"";"0";"9,99";"0,00";"";"Ativo";"0";"5,95";"	";"FAMILIA FANTIN SIQUEIRA COMERCIO E INDUSTRIA DE ALIMENTOS LT";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:CHÁS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:BRAZÔ|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16438069798";"MUSHLT001	";"MUSHROOM LATA 220G - MUSHIN";"UN";"2106.90.30";"0";"146,90";"0,00";"";"Ativo";"0";"86,00";"	";"MUSHIN SERVICOS E COMERCIO NO GERAL LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"Variação";"Terceiros";"";"";"Mercadoria para Revenda";"Grupo:ALIMENTOS|LOJA:NOVAS RAÍZES|Marca:MUSHIN|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"MUSHIN";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16438037452";"MIY-DIV-16438037452	";"Colageno Miya 6000mg";"";"";"0";"22,00";"0,00";"";"Ativo";"11";"13,50";"	";"KEA COMERCIO E DISTRIBUIDORA DE COSMETICOS E PRODUTOS ALIMEN";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ANTIOXIDANTES|LOJA:NOVAS RAÍZES|Marca:MIYA|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Suplementos Naturais";"";"";"MIYA KEA";"LÍQUIDO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"false";"false";"false";""
"16438026466";"MIY-DIV-16438026466	";"Caixa De Colageno Miya 10 Unidades";"";"";"0";"220,00";"0,00";"";"Ativo";"7";"135,00";"	";"KEA COMERCIO E DISTRIBUIDORA DE COSMETICOS E PRODUTOS ALIMEN";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ANTIOXIDANTES|LOJA:NOVAS RAÍZES|Marca:MIYA|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Suplementos Naturais";"";"";"MIYA KEA";"FRASCO";"Nutricional";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"false";"false";"false";""
"16437992410";"MIY-PRO-16437992410	";"Propolis Vermelho Um Tesouro Natural";"";"";"0";"85,00";"0,00";"";"Ativo";"24";"55,00";"	";"KEA COMERCIO E DISTRIBUIDORA DE COSMETICOS E PRODUTOS ALIMEN";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ANTIOXIDANTES|LOJA:NOVAS RAÍZES|Marca:MIYA|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Suplementos Naturais";"";"";"MIYA";"SUPLEMENTO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"false";"false";"false";""
"16432064954";"APR1100	";"AGUA PERFUMADA P/ ROUPAS 1100 ML - AVATIM";"UN";"3303.00.20";"0";"56,40";"0,00";"";"Ativo";"0";"47,00";"	";"M. ANJOS COMERCIO DE COSMETICOS E PERFUMARIA LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"Variação";"Própria";"";"";"Mercadoria para Revenda";"Grupo:AROMATERAPIA|LOJA:NOVAS RAÍZES|Marca:AVATIM|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"AVATIM";"";"0";"";"0";"https://down-br.img.susercontent.com/file/a8dad063e556c2cafb19e596a7a59068";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"56,40";"0,0000";"0,0000";"0,0000";"Cosméticos Naturais";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398744149";"GEN-DIV-16398744149	";"Pao De Queijo Vegan (300g)";"";"";"0";"4,00";"0,00";"";"Ativo";"0";"15,85";"	";"EMPORIO DO ARROZ INTEGRAL LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ALIMENTOS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398744077";"ESSE001	";"ESSENCIA CONCENTRADA 30ML - AVATIM";"UN";"3301.90.10";"0";"45,60";"0,00";"";"Ativo";"0";"38,00";"	";"M. ANJOS COMERCIO DE COSMETICOS E PERFUMARIA LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"Variação";"Terceiros";"";"";"Mercadoria para Revenda";"Grupo:ESSENCIAS|LOJA:NOVAS RAÍZES|Marca:AVATIM|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"AVATIM";"";"0";"";"0";"https://cdn.vnda.com.br/avatim/2024/06/14/12_6_1_167_SUBCATEGORIAAMBIENTEESSENCIASCONCENTRADAS.jpg?v=1735577149";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"Cosméticos Naturais";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398744046";"	";"FATIA TORTA CHEESECAKE TOFU E FRUTAS VERMELHAS";"";"";"0";"0,00";"0,00";"";"Inativo";"0";"10,50";"	";"VEGFOODBRASIL ALIMENTO SAUDAVEL E FUNCIONAL LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:MIVEGAN";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398744030";"	";"POLPA DETOX";"";"";"0";"0,00";"0,00";"";"Inativo";"1";"24,29";"	";"ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398744018";"	";"Maca Peruana Macapure CENTRAL NUTRITION 150g";"";"";"0";"0,00";"0,00";"";"Inativo";"1";"60,30";"	";"CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:FITOTERAPIA|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Suplementos Naturais";"";"";"CENTRAL NUTRITION";"PÓ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"false";"false";"false";""
"16398743916";"	";"PIZZA VEGANA BAIANA 215G";"";"";"0";"0,00";"0,00";"";"Inativo";"1";"10,35";"	";"EMPORIO DO ARROZ INTEGRAL LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743913";"	";"POLPA COCO";"";"";"0";"0,00";"0,00";"";"Inativo";"1";"32,07";"	";"ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743902";"GEN-CHA-16398743902	";"Cha Codonopsis Radix Polugonatum Mulberry";"";"";"0";"25,00";"0,00";"";"Ativo";"53";"0,00";"	";"";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:CHÁS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743872";"GEN-DIV-16398743872	";"Cafe Expresso";"";"";"0";"6,50";"0,00";"";"Ativo";"-4";"0,00";"	";"";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Café";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743829";"	";"PERFUME P/ INTERIORES APOGEU 230ML - AVATIM";"";"";"0";"0,00";"0,00";"";"Inativo";"5";"106,00";"	";"M. ANJOS COMERCIO DE COSMETICOS E PERFUMARIA LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:AROMATERAPIA|LOJA:NOVAS RAÍZES|Marca:AVATIM|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Perfumes para ambiente";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743797";"CHÁLAT001	";"CHÁ GELADO BRAZO - LATA 269ML";"UN";"2101.20.10";"0";"9,99";"0,00";"";"Ativo";"0";"5,95";"	";"FAMILIA FANTIN SIQUEIRA COMERCIO E INDUSTRIA DE ALIMENTOS LT";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"Variação";"Terceiros";"";"";"Mercadoria para Revenda";"Grupo:CHÁS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:BRAZÔ|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"BRAZO";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743793";"GEN-DIV-16398743793	";"Fatia Torta - Quiche De Tomate E Manjericao";"";"";"0";"15,00";"0,00";"";"Ativo";"6";"10,50";"	";"VEGFOODBRASIL ALIMENTO SAUDAVEL E FUNCIONAL LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"LOJA:MIVEGAN (CASA DE CHÁ)";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743751";"	";"POLPA ABACAXI 100GR - FRUTO FORTE";"";"";"0";"0,00";"0,00";"";"Inativo";"0";"24,05";"	";"ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743749";"GEN-CHA-16398743749	";"Cha Verde";"";"";"0";"15,00";"0,00";"";"Ativo";"8";"0,00";"	";"";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:CHÁS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743732";"GEN-CHA-16398743732	";"Cha Da Mulher (Goji Berry, Amora E Rosas)";"";"";"0";"20,00";"0,00";"";"Ativo";"39";"0,00";"	";"";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:CHÁS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743730";"AVA-DIV-16398743730	";"Difusor De Essencias Avatim Apogeu 420ml";"";"";"0";"235,20";"0,00";"";"Ativo";"1";"196,00";"	";"M. ANJOS COMERCIO DE COSMETICOS E PERFUMARIA LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:AROMATERAPIA|Marca:AVATIM|LOJA:NOVAS RAÍZES|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Cosméticos Naturais";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743671";"MAH-DIV-16398743671	";"Leite Em Po De Castanha Do Brasil 600g - Mahta";"";"";"0";"223,20";"0,00";"";"Ativo";"3";"139,50";"	";"MAHTA COMERCIO E IMPORTACAO DE PRODUTOS NATURAIS LTDA,";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:SUPLEMENTO|LOJA:NOVAS RAÍZES|Marca:MAHTA|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Suplementos Naturais";"";"";"MAHTA";"PÓ";"Nutricional";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"false";"false";"false";""
"16398743637";"	";"CALCIO DE ALGA MARINHA 120 CAPSULAS - OCEAN DROP";"";"";"0";"0,00";"0,00";"";"Inativo";"7";"47,00";"	";"OCEAN DROP S.A.";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:NUTRACÊUTICOS|LOJA:NOVAS RAÍZES|Marca:OCEAN DROP|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Suplementos Naturais";"";"";"OCEAN DROP";"SUPLEMENTO ALIMENTAR";"Nutricional";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"false";"false";"false";""
"16398743628";"	";"ANSHEN JIAONANG - TAIMIN";"";"";"0";"0,00";"0,00";"";"Inativo";"27";"100,00";"	";"CIENLABOR INDUSTRIA E COMERCIO LTDA";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:FÓRMULAS CHINESAS|LOJA:NOVAS RAÍZES|Marca:TAIMIN|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Formulas Chinesas";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743627";"	";"POLPA FRAMBOESA";"";"";"0";"0,00";"0,00";"";"Inativo";"1";"94,09";"	";"ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743621";"OCE-CAP-16398743621	";"Astaxantina Ocean Drop 405mg 60 Capsulas";"";"";"0";"112,41";"0,00";"";"Ativo";"7";"65,20";"	";"OCEAN DROP S.A.";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:NUTRACÊUTICOS|LOJA:NOVAS RAÍZES|Marca:OCEAN DROP|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Cosméticos Naturais";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16398743608";"ENER001	";"ENERGY ATP (CX. 30 SACHÊS) - CENTRAL NUTRITION";"UN";"2106.90.30";"0";"235,00";"0,00";"";"Ativo";"0";"138,64";"	";"CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Terceiros";"";"";"Mercadoria para Revenda";"Grupo:NUTRACÊUTICOS|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"CENTRAL NUTRITION";"";"0";"<p><span style=""color: #818181; font-family: Nunito, sans-serif; font-size: 16px;"">ATP Central Nutrition é uma fórmula energética com rápida absorção, ideal para treinos intensos. Traz foco, disposição e desempenho físico com sabor refrescante e cítrico.</span></p>";"0";"https://cdn.awsli.com.br/2500x2500/1805/1805114/produto/172020531c809f79db9.jpg";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"Suplementos Naturais";"";"";"CENTRAL NUTRITION";"PÓ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"false";"false";"false";""
"16398743602";"GEN-CHA-16398743602	";"Cha De Jasmim Oolong";"";"";"0";"20,00";"0,00";"";"Ativo";"202";"0,00";"	";"";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"Grupo:CHÁS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Metros";"0,00";"0,0000";"0,0000";"0,0000";"Alimentação Natural";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
